"PEAKID","peakbias","phenotype"
"broadPeak_30855","mat","QL"
"broadPeak_30856","mat","QL"
"broadPeak_30906","mat","QL"
"broadPeak_30917","mat","QL"
"narrowPeak_27603","mat","QL"
"broadPeak_31006","mat","QL"
"broadPeak_31098","mat","QL"
"broadPeak_31277","mat","QL"
"broadPeak_31441","mat","QL"
"narrowPeak_28341","mat","QL"
"broadPeak_32420","mat","QL"
"narrowPeak_28995","mat","QL"
"broadPeak_32926","mat","QL"
"narrowPeak_29208","mat","QL"
"broadPeak_33274","mat","QL"
"narrowPeak_30010","mat","QL"
"broadPeak_33919","mat","QL"
"narrowPeak_30134","mat","QL"
"broadPeak_34026","mat","QL"
"broadPeak_34415","mat","QL"
"narrowPeak_30717","mat","QL"
"broadPeak_34739","mat","QL"
"broadPeak_35338","mat","QL"
"broadPeak_49","pat","WL"
"broadPeak_234","pat","WL"
"broadPeak_247","pat","WL"
"broadPeak_516","pat","WL"
"broadPeak_740","pat","WL"
"broadPeak_1450","pat","WL"
"broadPeak_1813","pat","WL"
"broadPeak_1886","pat","WL"
"broadPeak_3241","pat","WL"
"broadPeak_3949","pat","WL"
"broadPeak_4175","pat","WL"
"broadPeak_4293","pat","WL"
"broadPeak_4725","pat","WL"
"broadPeak_5514","pat","WL"
"broadPeak_6782","pat","WL"
"broadPeak_6791","pat","WL"
"broadPeak_7441","pat","WL"
"broadPeak_7485","pat","WL"
"broadPeak_8446","pat","WL"
"broadPeak_8528","pat","WL"
"broadPeak_9157","pat","WL"
"broadPeak_9212","pat","WL"
"broadPeak_9243","pat","WL"
"broadPeak_9359","pat","WL"
"broadPeak_9715","pat","WL"
"broadPeak_9750","pat","WL"
"broadPeak_9796","pat","WL"
"broadPeak_9842","pat","WL"
"broadPeak_9889","pat","WL"
"broadPeak_10392","pat","WL"
"broadPeak_10664","pat","WL"
"broadPeak_11124","pat","WL"
"broadPeak_11530","pat","WL"
"broadPeak_11550","pat","WL"
"broadPeak_11552","pat","WL"
"broadPeak_11632","pat","WL"
"broadPeak_11676","pat","WL"
"broadPeak_11742","pat","WL"
"broadPeak_12143","pat","WL"
"broadPeak_12562","pat","WL"
"broadPeak_12572","pat","WL"
"broadPeak_13005","pat","WL"
"broadPeak_13252","pat","WL"
"broadPeak_13677","pat","WL"
"broadPeak_13892","pat","WL"
"broadPeak_14103","pat","WL"
"broadPeak_14753","pat","WL"
"broadPeak_15620","pat","WL"
"broadPeak_15742","pat","WL"
"broadPeak_16615","pat","WL"
"broadPeak_16746","pat","WL"
"broadPeak_16923","pat","WL"
"broadPeak_17039","pat","WL"
"broadPeak_17075","pat","WL"
"broadPeak_17826","pat","WL"
"broadPeak_18675","pat","WL"
"broadPeak_18881","pat","WL"
"broadPeak_18905","pat","WL"
"broadPeak_19097","pat","WL"
"broadPeak_19125","pat","WL"
"broadPeak_19585","pat","WL"
"broadPeak_21846","pat","WL"
"broadPeak_22345","pat","WL"
"broadPeak_22524","pat","WL"
"broadPeak_23023","pat","WL"
"broadPeak_23141","pat","WL"
"broadPeak_23164","pat","WL"
"broadPeak_23166","pat","WL"
"broadPeak_23292","pat","WL"
"broadPeak_25274","pat","WL"
"broadPeak_25690","pat","WL"
"broadPeak_26200","pat","WL"
"broadPeak_26211","pat","WL"
"broadPeak_28363","pat","WL"
"broadPeak_28564","pat","WL"
"broadPeak_28622","pat","WL"
"broadPeak_28828","pat","WL"
"broadPeak_29384","pat","WL"
"broadPeak_29633","pat","WL"
"broadPeak_29971","pat","WL"
"broadPeak_30516","pat","WL"
"broadPeak_30892","pat","WL"
"broadPeak_32045","pat","WL"
"broadPeak_32060","pat","WL"
"broadPeak_32478","pat","WL"
"broadPeak_33182","pat","WL"
"broadPeak_33186","pat","WL"
"broadPeak_33233","pat","WL"
"broadPeak_33755","pat","WL"
"broadPeak_34485","pat","WL"
"broadPeak_34893","pat","WL"
"broadPeak_35556","pat","WL"
"broadPeak_37250","pat","WL"
"broadPeak_37253","pat","WL"
"broadPeak_37307","pat","WL"
"broadPeak_37845","pat","WL"
"broadPeak_37925","pat","WL"
"broadPeak_37961","pat","WL"
"broadPeak_38348","pat","WL"
"broadPeak_39171","pat","WL"
"broadPeak_39362","pat","WL"
"broadPeak_40022","pat","WL"
"broadPeak_40092","pat","WL"
"broadPeak_40118","pat","WL"
"broadPeak_40134","pat","WL"
"broadPeak_36","pat","QL"
"broadPeak_79","pat","QL"
"broadPeak_122","pat","QL"
"broadPeak_198","pat","QL"
"broadPeak_211","pat","QL"
"broadPeak_213","pat","QL"
"broadPeak_217","pat","QL"
"broadPeak_264","pat","QL"
"broadPeak_274","pat","QL"
"broadPeak_286","pat","QL"
"broadPeak_296","pat","QL"
"broadPeak_298","pat","QL"
"broadPeak_322","pat","QL"
"broadPeak_387","pat","QL"
"broadPeak_410","pat","QL"
"broadPeak_443","pat","QL"
"broadPeak_447","pat","QL"
"broadPeak_478","pat","QL"
"broadPeak_639","pat","QL"
"broadPeak_665","pat","QL"
"broadPeak_672","pat","QL"
"broadPeak_704","pat","QL"
"broadPeak_757","pat","QL"
"broadPeak_762","pat","QL"
"broadPeak_789","pat","QL"
"broadPeak_791","pat","QL"
"broadPeak_861","pat","QL"
"broadPeak_875","pat","QL"
"broadPeak_1100","pat","QL"
"broadPeak_1273","pat","QL"
"broadPeak_1289","pat","QL"
"broadPeak_1305","pat","QL"
"broadPeak_1322","pat","QL"
"broadPeak_1323","pat","QL"
"broadPeak_1349","pat","QL"
"broadPeak_1369","pat","QL"
"broadPeak_1477","pat","QL"
"broadPeak_1503","pat","QL"
"broadPeak_1533","pat","QL"
"broadPeak_1534","pat","QL"
"broadPeak_1538","pat","QL"
"broadPeak_1645","pat","QL"
"broadPeak_1669","pat","QL"
"broadPeak_1680","pat","QL"
"broadPeak_1682","pat","QL"
"broadPeak_1686","pat","QL"
"broadPeak_1695","pat","QL"
"broadPeak_1733","pat","QL"
"broadPeak_1735","pat","QL"
"broadPeak_1792","pat","QL"
"broadPeak_1819","pat","QL"
"broadPeak_1869","pat","QL"
"broadPeak_1879","pat","QL"
"broadPeak_1900","pat","QL"
"broadPeak_2021","pat","QL"
"broadPeak_2113","pat","QL"
"broadPeak_2195","pat","QL"
"broadPeak_2197","pat","QL"
"broadPeak_2200","pat","QL"
"broadPeak_2220","pat","QL"
"broadPeak_2432","pat","QL"
"broadPeak_2455","pat","QL"
"broadPeak_2904","pat","QL"
"broadPeak_2909","pat","QL"
"broadPeak_2940","pat","QL"
"broadPeak_2991","pat","QL"
"broadPeak_3022","pat","QL"
"broadPeak_3148","pat","QL"
"broadPeak_3266","pat","QL"
"broadPeak_3302","pat","QL"
"broadPeak_3311","pat","QL"
"broadPeak_3408","pat","QL"
"broadPeak_3409","pat","QL"
"broadPeak_3411","pat","QL"
"broadPeak_3416","pat","QL"
"broadPeak_3418","pat","QL"
"broadPeak_3427","pat","QL"
"broadPeak_3468","pat","QL"
"broadPeak_3475","pat","QL"
"broadPeak_3492","pat","QL"
"broadPeak_3526","pat","QL"
"broadPeak_3527","pat","QL"
"broadPeak_3548","pat","QL"
"broadPeak_3551","pat","QL"
"broadPeak_3552","pat","QL"
"broadPeak_3558","pat","QL"
"broadPeak_3570","pat","QL"
"broadPeak_3600","pat","QL"
"broadPeak_3601","pat","QL"
"broadPeak_3619","pat","QL"
"broadPeak_3632","pat","QL"
"broadPeak_3641","pat","QL"
"broadPeak_3660","pat","QL"
"broadPeak_3663","pat","QL"
"broadPeak_3664","pat","QL"
"broadPeak_3668","pat","QL"
"broadPeak_3686","pat","QL"
"broadPeak_3691","pat","QL"
"broadPeak_3703","pat","QL"
"broadPeak_3709","pat","QL"
"broadPeak_3712","pat","QL"
"broadPeak_3743","pat","QL"
"broadPeak_3748","pat","QL"
"broadPeak_3749","pat","QL"
"broadPeak_3763","pat","QL"
"broadPeak_3774","pat","QL"
"broadPeak_3789","pat","QL"
"broadPeak_3830","pat","QL"
"broadPeak_3888","pat","QL"
"broadPeak_3892","pat","QL"
"broadPeak_3894","pat","QL"
"broadPeak_3897","pat","QL"
"broadPeak_3900","pat","QL"
"broadPeak_3902","pat","QL"
"broadPeak_3905","pat","QL"
"broadPeak_3940","pat","QL"
"broadPeak_3943","pat","QL"
"broadPeak_3946","pat","QL"
"broadPeak_4092","pat","QL"
"broadPeak_4106","pat","QL"
"broadPeak_4118","pat","QL"
"broadPeak_4129","pat","QL"
"broadPeak_4139","pat","QL"
"broadPeak_4150","pat","QL"
"broadPeak_4179","pat","QL"
"broadPeak_4190","pat","QL"
"broadPeak_4223","pat","QL"
"broadPeak_4283","pat","QL"
"broadPeak_4311","pat","QL"
"broadPeak_4428","pat","QL"
"broadPeak_4442","pat","QL"
"broadPeak_4447","pat","QL"
"broadPeak_4525","pat","QL"
"broadPeak_4530","pat","QL"
"broadPeak_4541","pat","QL"
"broadPeak_4566","pat","QL"
"broadPeak_4588","pat","QL"
"broadPeak_4589","pat","QL"
"broadPeak_4602","pat","QL"
"broadPeak_4652","pat","QL"
"broadPeak_4730","pat","QL"
"broadPeak_4746","pat","QL"
"broadPeak_4753","pat","QL"
"broadPeak_4788","pat","QL"
"broadPeak_4789","pat","QL"
"broadPeak_5007","pat","QL"
"broadPeak_5020","pat","QL"
"broadPeak_5151","pat","QL"
"broadPeak_5163","pat","QL"
"broadPeak_5205","pat","QL"
"broadPeak_5211","pat","QL"
"broadPeak_5213","pat","QL"
"broadPeak_5244","pat","QL"
"broadPeak_5249","pat","QL"
"broadPeak_5272","pat","QL"
"broadPeak_5319","pat","QL"
"broadPeak_5376","pat","QL"
"broadPeak_5382","pat","QL"
"broadPeak_5391","pat","QL"
"broadPeak_5398","pat","QL"
"broadPeak_5414","pat","QL"
"broadPeak_5430","pat","QL"
"broadPeak_5523","pat","QL"
"broadPeak_5529","pat","QL"
"broadPeak_5553","pat","QL"
"broadPeak_5649","pat","QL"
"broadPeak_5750","pat","QL"
"broadPeak_5759","pat","QL"
"broadPeak_5789","pat","QL"
"broadPeak_5811","pat","QL"
"broadPeak_5831","pat","QL"
"broadPeak_5833","pat","QL"
"broadPeak_5854","pat","QL"
"broadPeak_5855","pat","QL"
"broadPeak_5856","pat","QL"
"broadPeak_5857","pat","QL"
"broadPeak_5881","pat","QL"
"broadPeak_5883","pat","QL"
"broadPeak_5884","pat","QL"
"broadPeak_5888","pat","QL"
"broadPeak_5891","pat","QL"
"broadPeak_5894","pat","QL"
"broadPeak_5897","pat","QL"
"broadPeak_5919","pat","QL"
"broadPeak_5920","pat","QL"
"broadPeak_5921","pat","QL"
"broadPeak_5934","pat","QL"
"broadPeak_5979","pat","QL"
"broadPeak_5984","pat","QL"
"broadPeak_5998","pat","QL"
"broadPeak_6063","pat","QL"
"broadPeak_6120","pat","QL"
"broadPeak_6189","pat","QL"
"broadPeak_6217","pat","QL"
"broadPeak_6218","pat","QL"
"broadPeak_6219","pat","QL"
"broadPeak_6220","pat","QL"
"broadPeak_6225","pat","QL"
"broadPeak_6226","pat","QL"
"broadPeak_6248","pat","QL"
"broadPeak_6318","pat","QL"
"broadPeak_6372","pat","QL"
"broadPeak_6374","pat","QL"
"broadPeak_6385","pat","QL"
"broadPeak_6399","pat","QL"
"broadPeak_6406","pat","QL"
"broadPeak_6424","pat","QL"
"broadPeak_6426","pat","QL"
"broadPeak_6427","pat","QL"
"broadPeak_6428","pat","QL"
"broadPeak_6429","pat","QL"
"broadPeak_6431","pat","QL"
"broadPeak_6434","pat","QL"
"broadPeak_6439","pat","QL"
"broadPeak_6449","pat","QL"
"broadPeak_6462","pat","QL"
"broadPeak_6465","pat","QL"
"broadPeak_6471","pat","QL"
"broadPeak_6502","pat","QL"
"broadPeak_6503","pat","QL"
"broadPeak_6510","pat","QL"
"broadPeak_6580","pat","QL"
"broadPeak_6608","pat","QL"
"broadPeak_6609","pat","QL"
"broadPeak_6670","pat","QL"
"broadPeak_6671","pat","QL"
"broadPeak_6672","pat","QL"
"broadPeak_6715","pat","QL"
"broadPeak_6776","pat","QL"
"broadPeak_6800","pat","QL"
"broadPeak_6806","pat","QL"
"broadPeak_6843","pat","QL"
"broadPeak_6921","pat","QL"
"broadPeak_6931","pat","QL"
"broadPeak_6968","pat","QL"
"broadPeak_6984","pat","QL"
"broadPeak_7025","pat","QL"
"broadPeak_7027","pat","QL"
"broadPeak_7033","pat","QL"
"broadPeak_7058","pat","QL"
"broadPeak_7085","pat","QL"
"broadPeak_7093","pat","QL"
"broadPeak_7100","pat","QL"
"broadPeak_7102","pat","QL"
"broadPeak_7126","pat","QL"
"broadPeak_7165","pat","QL"
"broadPeak_7167","pat","QL"
"broadPeak_7191","pat","QL"
"broadPeak_7202","pat","QL"
"broadPeak_7203","pat","QL"
"broadPeak_7234","pat","QL"
"broadPeak_7340","pat","QL"
"broadPeak_7562","pat","QL"
"broadPeak_7586","pat","QL"
"broadPeak_7652","pat","QL"
"broadPeak_7753","pat","QL"
"broadPeak_7764","pat","QL"
"broadPeak_7843","pat","QL"
"broadPeak_7859","pat","QL"
"broadPeak_7924","pat","QL"
"broadPeak_7933","pat","QL"
"broadPeak_7935","pat","QL"
"broadPeak_7940","pat","QL"
"broadPeak_7947","pat","QL"
"broadPeak_7949","pat","QL"
"broadPeak_7952","pat","QL"
"broadPeak_7980","pat","QL"
"broadPeak_8024","pat","QL"
"broadPeak_8068","pat","QL"
"broadPeak_8072","pat","QL"
"broadPeak_8078","pat","QL"
"broadPeak_8079","pat","QL"
"broadPeak_8123","pat","QL"
"broadPeak_8140","pat","QL"
"broadPeak_8161","pat","QL"
"broadPeak_8163","pat","QL"
"broadPeak_8175","pat","QL"
"broadPeak_8195","pat","QL"
"broadPeak_8270","pat","QL"
"broadPeak_8298","pat","QL"
"broadPeak_8302","pat","QL"
"broadPeak_8307","pat","QL"
"broadPeak_8316","pat","QL"
"broadPeak_8317","pat","QL"
"broadPeak_8318","pat","QL"
"broadPeak_8319","pat","QL"
"broadPeak_8322","pat","QL"
"broadPeak_8327","pat","QL"
"broadPeak_8333","pat","QL"
"broadPeak_8339","pat","QL"
"broadPeak_8342","pat","QL"
"broadPeak_8349","pat","QL"
"broadPeak_8351","pat","QL"
"broadPeak_8352","pat","QL"
"broadPeak_8354","pat","QL"
"broadPeak_8357","pat","QL"
"broadPeak_8389","pat","QL"
"broadPeak_8419","pat","QL"
"broadPeak_8428","pat","QL"
"broadPeak_8438","pat","QL"
"broadPeak_8691","pat","QL"
"broadPeak_8794","pat","QL"
"broadPeak_8796","pat","QL"
"broadPeak_8806","pat","QL"
"broadPeak_8808","pat","QL"
"broadPeak_8810","pat","QL"
"broadPeak_8816","pat","QL"
"broadPeak_8891","pat","QL"
"broadPeak_8902","pat","QL"
"broadPeak_8904","pat","QL"
"broadPeak_9133","pat","QL"
"broadPeak_9344","pat","QL"
"broadPeak_9375","pat","QL"
"broadPeak_9421","pat","QL"
"broadPeak_9422","pat","QL"
"broadPeak_9519","pat","QL"
"broadPeak_9610","pat","QL"
"broadPeak_9655","pat","QL"
"broadPeak_9671","pat","QL"
"broadPeak_9715","pat","QL"
"broadPeak_9716","pat","QL"
"broadPeak_9737","pat","QL"
"broadPeak_9755","pat","QL"
"broadPeak_9770","pat","QL"
"broadPeak_9779","pat","QL"
"broadPeak_9829","pat","QL"
"broadPeak_9871","pat","QL"
"broadPeak_9872","pat","QL"
"broadPeak_9873","pat","QL"
"broadPeak_9875","pat","QL"
"broadPeak_9884","pat","QL"
"broadPeak_9887","pat","QL"
"broadPeak_9888","pat","QL"
"broadPeak_9890","pat","QL"
"broadPeak_9891","pat","QL"
"broadPeak_9892","pat","QL"
"broadPeak_9893","pat","QL"
"broadPeak_9896","pat","QL"
"broadPeak_9897","pat","QL"
"broadPeak_9903","pat","QL"
"broadPeak_9904","pat","QL"
"broadPeak_9907","pat","QL"
"broadPeak_9947","pat","QL"
"broadPeak_9948","pat","QL"
"broadPeak_9952","pat","QL"
"broadPeak_9959","pat","QL"
"broadPeak_9962","pat","QL"
"broadPeak_9965","pat","QL"
"broadPeak_9992","pat","QL"
"broadPeak_10001","pat","QL"
"broadPeak_10046","pat","QL"
"broadPeak_10060","pat","QL"
"broadPeak_10061","pat","QL"
"broadPeak_10075","pat","QL"
"broadPeak_10087","pat","QL"
"broadPeak_10094","pat","QL"
"broadPeak_10099","pat","QL"
"broadPeak_10118","pat","QL"
"broadPeak_10144","pat","QL"
"broadPeak_10160","pat","QL"
"broadPeak_10161","pat","QL"
"broadPeak_10169","pat","QL"
"broadPeak_10185","pat","QL"
"broadPeak_10242","pat","QL"
"broadPeak_10249","pat","QL"
"broadPeak_10271","pat","QL"
"broadPeak_10274","pat","QL"
"broadPeak_10276","pat","QL"
"broadPeak_10288","pat","QL"
"broadPeak_10289","pat","QL"
"broadPeak_10315","pat","QL"
"broadPeak_10518","pat","QL"
"broadPeak_10519","pat","QL"
"broadPeak_10529","pat","QL"
"broadPeak_10544","pat","QL"
"broadPeak_10646","pat","QL"
"broadPeak_10719","pat","QL"
"broadPeak_10720","pat","QL"
"broadPeak_10726","pat","QL"
"broadPeak_10783","pat","QL"
"broadPeak_10812","pat","QL"
"broadPeak_10824","pat","QL"
"broadPeak_10826","pat","QL"
"broadPeak_10827","pat","QL"
"broadPeak_11133","pat","QL"
"broadPeak_11134","pat","QL"
"broadPeak_11139","pat","QL"
"broadPeak_11140","pat","QL"
"broadPeak_11183","pat","QL"
"broadPeak_11187","pat","QL"
"broadPeak_11193","pat","QL"
"broadPeak_11244","pat","QL"
"broadPeak_11267","pat","QL"
"broadPeak_11277","pat","QL"
"broadPeak_11293","pat","QL"
"broadPeak_11294","pat","QL"
"broadPeak_11306","pat","QL"
"broadPeak_11309","pat","QL"
"broadPeak_11310","pat","QL"
"broadPeak_11311","pat","QL"
"broadPeak_11312","pat","QL"
"broadPeak_11313","pat","QL"
"broadPeak_11314","pat","QL"
"broadPeak_11315","pat","QL"
"broadPeak_11316","pat","QL"
"broadPeak_11317","pat","QL"
"broadPeak_11318","pat","QL"
"broadPeak_11321","pat","QL"
"broadPeak_11322","pat","QL"
"broadPeak_11325","pat","QL"
"broadPeak_11335","pat","QL"
"broadPeak_11339","pat","QL"
"broadPeak_11344","pat","QL"
