"PEAKID","peakbias","phenotype"
"broadPeak_14596","mat","WL"
"broadPeak_14597","mat","WL"
"broadPeak_14599","mat","WL"
"broadPeak_14601","mat","WL"
"broadPeak_14605","mat","WL"
"broadPeak_14606","mat","WL"
"broadPeak_14613","mat","WL"
"broadPeak_14618","mat","WL"
"broadPeak_14666","mat","WL"
"broadPeak_14673","mat","WL"
"broadPeak_14716","mat","WL"
"broadPeak_14750","mat","WL"
"broadPeak_14756","mat","WL"
"broadPeak_14835","mat","WL"
"broadPeak_14959","mat","WL"
"broadPeak_14996","mat","WL"
"broadPeak_14999","mat","WL"
"broadPeak_15023","mat","WL"
"broadPeak_15027","mat","WL"
"broadPeak_15037","mat","WL"
"broadPeak_15057","mat","WL"
"broadPeak_15061","mat","WL"
"broadPeak_15189","mat","WL"
"broadPeak_15890","mat","WL"
"broadPeak_15898","mat","WL"
"broadPeak_15917","mat","WL"
"broadPeak_15922","mat","WL"
"broadPeak_15924","mat","WL"
"broadPeak_15925","mat","WL"
"broadPeak_15929","mat","WL"
"broadPeak_16085","mat","WL"
"broadPeak_16089","mat","WL"
"broadPeak_16151","mat","WL"
"broadPeak_16222","mat","WL"
"broadPeak_16390","mat","WL"
"broadPeak_16442","mat","WL"
"broadPeak_16458","mat","WL"
"broadPeak_16467","mat","WL"
"broadPeak_16776","mat","WL"
"broadPeak_16870","mat","WL"
"broadPeak_17108","mat","WL"
"broadPeak_17174","mat","WL"
"broadPeak_17185","mat","WL"
"broadPeak_17205","mat","WL"
"broadPeak_17293","mat","WL"
"broadPeak_17400","mat","WL"
"broadPeak_17421","mat","WL"
"broadPeak_18187","mat","WL"
"broadPeak_18653","mat","WL"
"broadPeak_18661","mat","WL"
"broadPeak_19641","mat","WL"
"broadPeak_19645","mat","WL"
"broadPeak_19662","mat","WL"
"broadPeak_20236","mat","WL"
"broadPeak_20535","mat","WL"
"broadPeak_20630","mat","WL"
"broadPeak_20845","mat","WL"
"broadPeak_20850","mat","WL"
"broadPeak_20852","mat","WL"
"broadPeak_20901","mat","WL"
"broadPeak_21145","mat","WL"
"broadPeak_21146","mat","WL"
"broadPeak_21265","mat","WL"
"broadPeak_21281","mat","WL"
"broadPeak_21556","mat","WL"
"broadPeak_21689","mat","WL"
"broadPeak_21947","mat","WL"
"broadPeak_21986","mat","WL"
"broadPeak_22065","mat","WL"
"broadPeak_22071","mat","WL"
"broadPeak_22074","mat","WL"
"broadPeak_22080","mat","WL"
"broadPeak_22087","mat","WL"
"broadPeak_22093","mat","WL"
"broadPeak_22105","mat","WL"
"broadPeak_22112","mat","WL"
"broadPeak_22114","mat","WL"
"broadPeak_22132","mat","WL"
"broadPeak_22136","mat","WL"
"broadPeak_22138","mat","WL"
"broadPeak_22171","mat","WL"
"broadPeak_22468","mat","WL"
"broadPeak_22622","mat","WL"
"broadPeak_22651","mat","WL"
"broadPeak_22661","mat","WL"
"broadPeak_22699","mat","WL"
"broadPeak_22832","mat","WL"
"broadPeak_22991","mat","WL"
"broadPeak_23321","mat","WL"
"broadPeak_23517","mat","WL"
"broadPeak_24068","mat","WL"
"broadPeak_24071","mat","WL"
"broadPeak_24079","mat","WL"
"broadPeak_24216","mat","WL"
"broadPeak_24324","mat","WL"
"broadPeak_24345","mat","WL"
"broadPeak_24356","mat","WL"
"broadPeak_24426","mat","WL"
"broadPeak_24502","mat","WL"
"broadPeak_24702","mat","WL"
"broadPeak_24938","mat","WL"
"broadPeak_25036","mat","WL"
"broadPeak_25281","mat","WL"
"broadPeak_25418","mat","WL"
"broadPeak_25650","mat","WL"
"broadPeak_25761","mat","WL"
"broadPeak_25830","mat","WL"
"broadPeak_26087","mat","WL"
"broadPeak_26142","mat","WL"
"broadPeak_26455","mat","WL"
"broadPeak_26499","mat","WL"
"broadPeak_26791","mat","WL"
"broadPeak_26879","mat","WL"
"broadPeak_26884","mat","WL"
"broadPeak_26892","mat","WL"
"broadPeak_26893","mat","WL"
"broadPeak_27240","mat","WL"
"broadPeak_27488","mat","WL"
"broadPeak_28029","mat","WL"
"broadPeak_28030","mat","WL"
"broadPeak_28042","mat","WL"
"broadPeak_28509","mat","WL"
"broadPeak_28536","mat","WL"
"broadPeak_28626","mat","WL"
"broadPeak_28630","mat","WL"
"broadPeak_28734","mat","WL"
"broadPeak_28961","mat","WL"
"broadPeak_29005","mat","WL"
"broadPeak_29011","mat","WL"
"broadPeak_29031","mat","WL"
"broadPeak_29076","mat","WL"
"broadPeak_29103","mat","WL"
"broadPeak_29116","mat","WL"
"broadPeak_29124","mat","WL"
"broadPeak_29249","mat","WL"
"broadPeak_29250","mat","WL"
"broadPeak_29587","mat","WL"
"broadPeak_29976","mat","WL"
"broadPeak_30163","mat","WL"
"broadPeak_30499","mat","WL"
"broadPeak_30593","mat","WL"
"broadPeak_30962","mat","WL"
"broadPeak_30999","mat","WL"
"broadPeak_31056","mat","WL"
"broadPeak_31439","mat","WL"
"broadPeak_31598","mat","WL"
"broadPeak_31620","mat","WL"
"broadPeak_31646","mat","WL"
"broadPeak_31651","mat","WL"
"broadPeak_31720","mat","WL"
"broadPeak_31734","mat","WL"
"broadPeak_32009","mat","WL"
"broadPeak_32381","mat","WL"
"broadPeak_32406","mat","WL"
"broadPeak_32455","mat","WL"
"broadPeak_32493","mat","WL"
"broadPeak_32647","mat","WL"
"broadPeak_32652","mat","WL"
"broadPeak_32670","mat","WL"
"broadPeak_32705","mat","WL"
"broadPeak_32711","mat","WL"
"broadPeak_32741","mat","WL"
"broadPeak_32798","mat","WL"
"broadPeak_32945","mat","WL"
"broadPeak_33154","mat","WL"
"broadPeak_33156","mat","WL"
"broadPeak_33157","mat","WL"
"broadPeak_33240","mat","WL"
"broadPeak_33265","mat","WL"
"broadPeak_33286","mat","WL"
"broadPeak_33454","mat","WL"
"broadPeak_33462","mat","WL"
"broadPeak_34104","mat","WL"
"broadPeak_34105","mat","WL"
"broadPeak_34459","mat","WL"
"broadPeak_35276","mat","WL"
"broadPeak_35389","mat","WL"
"broadPeak_35507","mat","WL"
"broadPeak_35521","mat","WL"
"broadPeak_36158","mat","WL"
"broadPeak_36203","mat","WL"
"broadPeak_36263","mat","WL"
"broadPeak_36369","mat","WL"
"broadPeak_36421","mat","WL"
"broadPeak_36931","mat","WL"
"broadPeak_37005","mat","WL"
"broadPeak_37317","mat","WL"
"broadPeak_37347","mat","WL"
"broadPeak_37773","mat","WL"
"broadPeak_38333","mat","WL"
"broadPeak_38342","mat","WL"
"broadPeak_98","mat","QL"
"broadPeak_1556","mat","QL"
"broadPeak_1563","mat","QL"
"broadPeak_1711","mat","QL"
"broadPeak_1818","mat","QL"
"broadPeak_1859","mat","QL"
"broadPeak_2117","mat","QL"
"broadPeak_2174","mat","QL"
"broadPeak_3117","mat","QL"
"broadPeak_3135","mat","QL"
"broadPeak_3195","mat","QL"
"broadPeak_3196","mat","QL"
"broadPeak_3302","mat","QL"
"broadPeak_3324","mat","QL"
"broadPeak_3326","mat","QL"
"broadPeak_3329","mat","QL"
"broadPeak_3352","mat","QL"
"broadPeak_3375","mat","QL"
"broadPeak_3376","mat","QL"
"broadPeak_3394","mat","QL"
"broadPeak_3693","mat","QL"
"broadPeak_3701","mat","QL"
"broadPeak_3710","mat","QL"
"broadPeak_3814","mat","QL"
"broadPeak_3824","mat","QL"
"broadPeak_4677","mat","QL"
"broadPeak_4759","mat","QL"
"broadPeak_4770","mat","QL"
"broadPeak_4870","mat","QL"
"broadPeak_4900","mat","QL"
"broadPeak_4924","mat","QL"
"broadPeak_4961","mat","QL"
"broadPeak_5497","mat","QL"
"broadPeak_5640","mat","QL"
"broadPeak_7628","mat","QL"
"broadPeak_7650","mat","QL"
"broadPeak_7897","mat","QL"
"broadPeak_8082","mat","QL"
"broadPeak_8083","mat","QL"
"broadPeak_8162","mat","QL"
"broadPeak_8784","mat","QL"
"broadPeak_8799","mat","QL"
"broadPeak_8800","mat","QL"
"broadPeak_8803","mat","QL"
"broadPeak_8832","mat","QL"
"broadPeak_8857","mat","QL"
"broadPeak_8906","mat","QL"
"broadPeak_9284","mat","QL"
"broadPeak_9316","mat","QL"
"broadPeak_9371","mat","QL"
"broadPeak_9372","mat","QL"
"broadPeak_9416","mat","QL"
"broadPeak_9418","mat","QL"
"broadPeak_9437","mat","QL"
"broadPeak_10073","mat","QL"
"broadPeak_10102","mat","QL"
"broadPeak_10198","mat","QL"
"broadPeak_10219","mat","QL"
"broadPeak_10679","mat","QL"
"broadPeak_11304","mat","QL"
"broadPeak_11317","mat","QL"
"broadPeak_11331","mat","QL"
"broadPeak_12111","mat","QL"
"broadPeak_12115","mat","QL"
"broadPeak_12237","mat","QL"
"broadPeak_12372","mat","QL"
"broadPeak_12414","mat","QL"
"broadPeak_12819","mat","QL"
"broadPeak_12821","mat","QL"
"broadPeak_12822","mat","QL"
"broadPeak_13849","mat","QL"
"broadPeak_13890","mat","QL"
"broadPeak_13912","mat","QL"
"broadPeak_14178","mat","QL"
"broadPeak_15120","mat","QL"
"broadPeak_15296","mat","QL"
"broadPeak_15305","mat","QL"
"broadPeak_15320","mat","QL"
"broadPeak_15339","mat","QL"
"broadPeak_15432","mat","QL"
"broadPeak_15649","mat","QL"
"broadPeak_15650","mat","QL"
"broadPeak_15658","mat","QL"
"broadPeak_15659","mat","QL"
"broadPeak_15664","mat","QL"
"broadPeak_15666","mat","QL"
"broadPeak_15668","mat","QL"
"broadPeak_15671","mat","QL"
"broadPeak_15679","mat","QL"
"broadPeak_15680","mat","QL"
"broadPeak_15682","mat","QL"
"broadPeak_15687","mat","QL"
"broadPeak_16072","mat","QL"
"broadPeak_16081","mat","QL"
"broadPeak_16089","mat","QL"
"broadPeak_16108","mat","QL"
"broadPeak_16112","mat","QL"
"broadPeak_16164","mat","QL"
"broadPeak_16181","mat","QL"
"broadPeak_16429","mat","QL"
"broadPeak_20439","mat","QL"
"narrowPeak_14765","mat","QL"
"broadPeak_20833","mat","QL"
"broadPeak_21244","mat","QL"
"broadPeak_21470","mat","QL"
"broadPeak_21552","mat","QL"
"broadPeak_21563","mat","QL"
"broadPeak_21688","mat","QL"
"narrowPeak_15255","mat","QL"
"broadPeak_21758","mat","QL"
"broadPeak_22189","mat","QL"
"narrowPeak_15526","mat","QL"
"broadPeak_22816","mat","QL"
"broadPeak_22855","mat","QL"
"broadPeak_23224","mat","QL"
"broadPeak_23294","mat","QL"
"narrowPeak_16205","mat","QL"
"broadPeak_23676","mat","QL"
"narrowPeak_16496","mat","QL"
"broadPeak_24130","mat","QL"
"broadPeak_24925","mat","QL"
"broadPeak_25183","mat","QL"
"broadPeak_25546","mat","QL"
"narrowPeak_17280","mat","QL"
"narrowPeak_17285","mat","QL"
"broadPeak_25920","mat","QL"
"broadPeak_25946","mat","QL"
"broadPeak_26049","mat","QL"
"narrowPeak_17535","mat","QL"
"broadPeak_26736","mat","QL"
"narrowPeak_17780","mat","QL"
"broadPeak_27465","mat","QL"
"broadPeak_27502","mat","QL"
"broadPeak_27505","mat","QL"
"broadPeak_27863","mat","QL"
"broadPeak_28128","mat","QL"
"narrowPeak_19023","mat","QL"
"broadPeak_29107","mat","QL"
"narrowPeak_19639","mat","QL"
"narrowPeak_19969","mat","QL"
"narrowPeak_20215","mat","QL"
"broadPeak_29531","mat","QL"
"broadPeak_29532","mat","QL"
"broadPeak_29856","mat","QL"
"broadPeak_30201","mat","QL"
"broadPeak_30267","mat","QL"
"narrowPeak_20818","mat","QL"
"narrowPeak_20825","mat","QL"
"broadPeak_30346","mat","QL"
"broadPeak_30353","mat","QL"
"broadPeak_31214","mat","QL"
"broadPeak_31319","mat","QL"
"narrowPeak_21290","mat","QL"
"narrowPeak_21709","mat","QL"
"broadPeak_31836","mat","QL"
"broadPeak_31877","mat","QL"
"broadPeak_31882","mat","QL"
"narrowPeak_21760","mat","QL"
"broadPeak_31911","mat","QL"
"broadPeak_31923","mat","QL"
"broadPeak_31965","mat","QL"
"broadPeak_32054","mat","QL"
"narrowPeak_21859","mat","QL"
"broadPeak_32059","mat","QL"
"broadPeak_32061","mat","QL"
"broadPeak_32570","mat","QL"
"broadPeak_32669","mat","QL"
"broadPeak_32774","mat","QL"
"narrowPeak_22400","mat","QL"
"broadPeak_33051","mat","QL"
"narrowPeak_22465","mat","QL"
"broadPeak_33624","mat","QL"
"narrowPeak_22914","mat","QL"
"broadPeak_33927","mat","QL"
"broadPeak_33952","mat","QL"
"narrowPeak_22953","mat","QL"
"broadPeak_33967","mat","QL"
"broadPeak_34013","mat","QL"
"narrowPeak_22987","mat","QL"
"broadPeak_34014","mat","QL"
"broadPeak_34016","mat","QL"
"broadPeak_34257","mat","QL"
"broadPeak_34343","mat","QL"
"broadPeak_34361","mat","QL"
"narrowPeak_24577","mat","QL"
"broadPeak_35484","mat","QL"
"broadPeak_35569","mat","QL"
"broadPeak_35577","mat","QL"
"broadPeak_35640","mat","QL"
"broadPeak_35680","mat","QL"
"broadPeak_35688","mat","QL"
"broadPeak_35724","mat","QL"
"narrowPeak_25387","mat","QL"
"narrowPeak_25388","mat","QL"
"narrowPeak_25425","mat","QL"
"broadPeak_36070","mat","QL"
"narrowPeak_25514","mat","QL"
"broadPeak_36251","mat","QL"
"broadPeak_36395","mat","QL"
"broadPeak_36462","mat","QL"
"broadPeak_37398","mat","QL"
"narrowPeak_26190","mat","QL"
"broadPeak_38500","mat","QL"
"narrowPeak_26748","mat","QL"
"narrowPeak_26931","mat","QL"
"broadPeak_38657","mat","QL"
"broadPeak_38658","mat","QL"
"narrowPeak_27110","mat","QL"
"broadPeak_38763","mat","QL"
"broadPeak_39607","mat","QL"
"broadPeak_39790","mat","QL"
"narrowPeak_27813","mat","QL"
"broadPeak_39791","mat","QL"
"broadPeak_40510","mat","QL"
"broadPeak_40758","mat","QL"
"broadPeak_42","pat","WL"
"broadPeak_53","pat","WL"
"broadPeak_58","pat","WL"
"broadPeak_121","pat","WL"
"broadPeak_247","pat","WL"
"broadPeak_336","pat","WL"
"broadPeak_354","pat","WL"
"broadPeak_523","pat","WL"
"broadPeak_548","pat","WL"
"broadPeak_594","pat","WL"
"broadPeak_619","pat","WL"
"broadPeak_676","pat","WL"
"broadPeak_723","pat","WL"
"broadPeak_990","pat","WL"
"broadPeak_1187","pat","WL"
"broadPeak_1362","pat","WL"
"broadPeak_1383","pat","WL"
"broadPeak_1390","pat","WL"
"broadPeak_1522","pat","WL"
"broadPeak_1556","pat","WL"
"broadPeak_1560","pat","WL"
"broadPeak_1562","pat","WL"
"broadPeak_1641","pat","WL"
"broadPeak_1650","pat","WL"
"broadPeak_1651","pat","WL"
"broadPeak_1659","pat","WL"
"broadPeak_1737","pat","WL"
"broadPeak_1935","pat","WL"
"broadPeak_1943","pat","WL"
"broadPeak_1946","pat","WL"
"broadPeak_2091","pat","WL"
"broadPeak_2136","pat","WL"
"broadPeak_2138","pat","WL"
"broadPeak_2215","pat","WL"
"broadPeak_2765","pat","WL"
"broadPeak_2880","pat","WL"
"broadPeak_2946","pat","WL"
"broadPeak_2992","pat","WL"
"broadPeak_3133","pat","WL"
"broadPeak_3235","pat","WL"
"broadPeak_3369","pat","WL"
"broadPeak_3389","pat","WL"
"broadPeak_3429","pat","WL"
"broadPeak_3436","pat","WL"
"broadPeak_3531","pat","WL"
"broadPeak_3564","pat","WL"
"broadPeak_3568","pat","WL"
"broadPeak_3569","pat","WL"
"broadPeak_3570","pat","WL"
"broadPeak_3646","pat","WL"
"broadPeak_3654","pat","WL"
"broadPeak_3658","pat","WL"
"broadPeak_3683","pat","WL"
"broadPeak_3686","pat","WL"
"broadPeak_3787","pat","WL"
"broadPeak_3866","pat","WL"
"broadPeak_3927","pat","WL"
"broadPeak_3998","pat","WL"
"broadPeak_4001","pat","WL"
"broadPeak_4049","pat","WL"
"broadPeak_4067","pat","WL"
"broadPeak_4125","pat","WL"
"broadPeak_4158","pat","WL"
"broadPeak_4169","pat","WL"
"broadPeak_4181","pat","WL"
"broadPeak_4188","pat","WL"
"broadPeak_4223","pat","WL"
"broadPeak_4228","pat","WL"
"broadPeak_4239","pat","WL"
"broadPeak_4312","pat","WL"
"broadPeak_4347","pat","WL"
"broadPeak_4434","pat","WL"
"broadPeak_4484","pat","WL"
"broadPeak_4492","pat","WL"
"broadPeak_4514","pat","WL"
"broadPeak_4530","pat","WL"
"broadPeak_4555","pat","WL"
"broadPeak_4649","pat","WL"
"broadPeak_4661","pat","WL"
"broadPeak_4950","pat","WL"
"broadPeak_5105","pat","WL"
"broadPeak_5164","pat","WL"
"broadPeak_5168","pat","WL"
"broadPeak_5174","pat","WL"
"broadPeak_5474","pat","WL"
"broadPeak_5574","pat","WL"
"broadPeak_5733","pat","WL"
"broadPeak_5743","pat","WL"
"broadPeak_5863","pat","WL"
"broadPeak_5864","pat","WL"
"broadPeak_5867","pat","WL"
"broadPeak_5888","pat","WL"
"broadPeak_5918","pat","WL"
"broadPeak_5932","pat","WL"
"broadPeak_5941","pat","WL"
"broadPeak_6035","pat","WL"
"broadPeak_6104","pat","WL"
"broadPeak_6115","pat","WL"
"broadPeak_6192","pat","WL"
"broadPeak_6318","pat","WL"
"broadPeak_6353","pat","WL"
"broadPeak_6354","pat","WL"
"broadPeak_6366","pat","WL"
"broadPeak_6426","pat","WL"
"broadPeak_6430","pat","WL"
"broadPeak_6448","pat","WL"
"broadPeak_6468","pat","WL"
"broadPeak_6471","pat","WL"
"broadPeak_6472","pat","WL"
"broadPeak_6696","pat","WL"
"broadPeak_6739","pat","WL"
"broadPeak_6741","pat","WL"
"broadPeak_6744","pat","WL"
"broadPeak_6748","pat","WL"
"broadPeak_6751","pat","WL"
"broadPeak_6773","pat","WL"
"broadPeak_6798","pat","WL"
"broadPeak_6821","pat","WL"
"broadPeak_6938","pat","WL"
"broadPeak_6946","pat","WL"
"broadPeak_6947","pat","WL"
"broadPeak_6966","pat","WL"
"broadPeak_7040","pat","WL"
"broadPeak_7042","pat","WL"
"broadPeak_7074","pat","WL"
"broadPeak_7187","pat","WL"
"broadPeak_7325","pat","WL"
"broadPeak_7330","pat","WL"
"broadPeak_7332","pat","WL"
"broadPeak_7456","pat","WL"
"broadPeak_7662","pat","WL"
"broadPeak_7677","pat","WL"
"broadPeak_7733","pat","WL"
"broadPeak_7735","pat","WL"
"broadPeak_7736","pat","WL"
"broadPeak_7737","pat","WL"
"broadPeak_7873","pat","WL"
"broadPeak_7918","pat","WL"
"broadPeak_7964","pat","WL"
"broadPeak_8029","pat","WL"
"broadPeak_8296","pat","WL"
"broadPeak_8440","pat","WL"
"broadPeak_8582","pat","WL"
"broadPeak_8797","pat","WL"
"broadPeak_8798","pat","WL"
"broadPeak_8800","pat","WL"
"broadPeak_8807","pat","WL"
"broadPeak_8825","pat","WL"
"broadPeak_8909","pat","WL"
"broadPeak_8918","pat","WL"
"broadPeak_8934","pat","WL"
"broadPeak_8935","pat","WL"
"broadPeak_8953","pat","WL"
"broadPeak_8956","pat","WL"
"broadPeak_8962","pat","WL"
"broadPeak_8963","pat","WL"
"broadPeak_9025","pat","WL"
"broadPeak_9059","pat","WL"
"broadPeak_9060","pat","WL"
"broadPeak_9108","pat","WL"
"broadPeak_9204","pat","WL"
"broadPeak_9259","pat","WL"
"broadPeak_9260","pat","WL"
"broadPeak_9263","pat","WL"
"broadPeak_9287","pat","WL"
"broadPeak_9293","pat","WL"
"broadPeak_9297","pat","WL"
"broadPeak_9298","pat","WL"
"broadPeak_9376","pat","WL"
"broadPeak_9389","pat","WL"
"broadPeak_9399","pat","WL"
"broadPeak_9404","pat","WL"
"broadPeak_9405","pat","WL"
"broadPeak_9407","pat","WL"
"broadPeak_9481","pat","WL"
"broadPeak_9531","pat","WL"
"broadPeak_9716","pat","WL"
"broadPeak_9796","pat","WL"
"broadPeak_9798","pat","WL"
"broadPeak_10039","pat","WL"
"broadPeak_10257","pat","WL"
"broadPeak_10291","pat","WL"
"broadPeak_10364","pat","WL"
"broadPeak_10374","pat","WL"
"broadPeak_10431","pat","WL"
"broadPeak_10445","pat","WL"
"broadPeak_10540","pat","WL"
"broadPeak_10551","pat","WL"
"broadPeak_10594","pat","WL"
"broadPeak_10614","pat","WL"
"broadPeak_10624","pat","WL"
"broadPeak_10647","pat","WL"
"broadPeak_10713","pat","WL"
"broadPeak_10813","pat","WL"
"broadPeak_10822","pat","WL"
"broadPeak_10823","pat","WL"
"broadPeak_10833","pat","WL"
"broadPeak_10836","pat","WL"
"broadPeak_10837","pat","WL"
"broadPeak_10838","pat","WL"
"broadPeak_10839","pat","WL"
"broadPeak_10841","pat","WL"
"broadPeak_10847","pat","WL"
"broadPeak_10892","pat","WL"
"broadPeak_10912","pat","WL"
"broadPeak_10918","pat","WL"
"broadPeak_11021","pat","WL"
"broadPeak_11061","pat","WL"
"broadPeak_11071","pat","WL"
"broadPeak_11112","pat","WL"
"broadPeak_11118","pat","WL"
"broadPeak_11235","pat","WL"
"broadPeak_11243","pat","WL"
"broadPeak_11474","pat","WL"
"broadPeak_11595","pat","WL"
"broadPeak_11648","pat","WL"
"broadPeak_11748","pat","WL"
"broadPeak_11749","pat","WL"
"broadPeak_11766","pat","WL"
"broadPeak_12054","pat","WL"
"broadPeak_12093","pat","WL"
"broadPeak_12113","pat","WL"
"broadPeak_12200","pat","WL"
"broadPeak_12247","pat","WL"
"broadPeak_12248","pat","WL"
"broadPeak_12262","pat","WL"
"broadPeak_12265","pat","WL"
"broadPeak_12273","pat","WL"
"broadPeak_12276","pat","WL"
"broadPeak_12300","pat","WL"
"broadPeak_12301","pat","WL"
"broadPeak_12302","pat","WL"
"broadPeak_12304","pat","WL"
"broadPeak_12305","pat","WL"
"broadPeak_12336","pat","WL"
"broadPeak_12507","pat","WL"
"broadPeak_12546","pat","WL"
"broadPeak_12623","pat","WL"
"broadPeak_12627","pat","WL"
"broadPeak_12643","pat","WL"
"broadPeak_12647","pat","WL"
"broadPeak_12873","pat","WL"
"broadPeak_12983","pat","WL"
"broadPeak_12984","pat","WL"
"broadPeak_13004","pat","WL"
"broadPeak_13127","pat","WL"
"broadPeak_13284","pat","WL"
"broadPeak_13286","pat","WL"
"broadPeak_13589","pat","WL"
"broadPeak_13682","pat","WL"
"broadPeak_13685","pat","WL"
"broadPeak_13757","pat","WL"
"broadPeak_13842","pat","WL"
"broadPeak_13851","pat","WL"
"broadPeak_14203","pat","WL"
"broadPeak_14458","pat","WL"
"broadPeak_14723","pat","WL"
"broadPeak_14726","pat","WL"
"broadPeak_14727","pat","WL"
"broadPeak_14743","pat","WL"
"broadPeak_14843","pat","WL"
"broadPeak_14870","pat","WL"
"broadPeak_14871","pat","WL"
"broadPeak_14873","pat","WL"
"broadPeak_14874","pat","WL"
"broadPeak_14875","pat","WL"
"broadPeak_14906","pat","WL"
"broadPeak_14926","pat","WL"
"broadPeak_14931","pat","WL"
"broadPeak_14932","pat","WL"
"broadPeak_14935","pat","WL"
"broadPeak_15080","pat","WL"
"broadPeak_15229","pat","WL"
"broadPeak_15250","pat","WL"
"broadPeak_15252","pat","WL"
"broadPeak_15259","pat","WL"
