"PEAKID","peakbias","phenotype"
"broadPeak_4962","pat","QL"
"broadPeak_4977","pat","QL"
"broadPeak_4981","pat","QL"
"broadPeak_4983","pat","QL"
"broadPeak_4999","pat","QL"
"broadPeak_5047","pat","QL"
"broadPeak_5156","pat","QL"
"broadPeak_5187","pat","QL"
"broadPeak_5275","pat","QL"
"broadPeak_5285","pat","QL"
"broadPeak_5297","pat","QL"
"broadPeak_5306","pat","QL"
"broadPeak_5337","pat","QL"
"broadPeak_5358","pat","QL"
"broadPeak_5393","pat","QL"
"broadPeak_5394","pat","QL"
"broadPeak_5399","pat","QL"
"broadPeak_5549","pat","QL"
"broadPeak_5577","pat","QL"
"broadPeak_5614","pat","QL"
"broadPeak_5670","pat","QL"
"broadPeak_5697","pat","QL"
"broadPeak_5934","pat","QL"
"broadPeak_5938","pat","QL"
"broadPeak_6159","pat","QL"
"broadPeak_6217","pat","QL"
"broadPeak_6252","pat","QL"
"broadPeak_6274","pat","QL"
"broadPeak_6286","pat","QL"
"broadPeak_6294","pat","QL"
"broadPeak_6308","pat","QL"
"broadPeak_6342","pat","QL"
"broadPeak_6360","pat","QL"
"broadPeak_6361","pat","QL"
"broadPeak_6366","pat","QL"
"broadPeak_6386","pat","QL"
"broadPeak_6390","pat","QL"
"broadPeak_6468","pat","QL"
"broadPeak_6549","pat","QL"
"broadPeak_6550","pat","QL"
"broadPeak_6679","pat","QL"
"broadPeak_6685","pat","QL"
"broadPeak_6696","pat","QL"
"broadPeak_6705","pat","QL"
"broadPeak_6738","pat","QL"
"broadPeak_6792","pat","QL"
"broadPeak_6797","pat","QL"
"broadPeak_6815","pat","QL"
"broadPeak_6855","pat","QL"
"broadPeak_6873","pat","QL"
"broadPeak_6874","pat","QL"
"broadPeak_6877","pat","QL"
"broadPeak_6882","pat","QL"
"broadPeak_6908","pat","QL"
"broadPeak_6925","pat","QL"
"broadPeak_6932","pat","QL"
"broadPeak_6933","pat","QL"
"broadPeak_6940","pat","QL"
"broadPeak_6989","pat","QL"
"broadPeak_6992","pat","QL"
"broadPeak_6993","pat","QL"
"broadPeak_7051","pat","QL"
"broadPeak_7151","pat","QL"
"broadPeak_7239","pat","QL"
"broadPeak_7244","pat","QL"
"broadPeak_7296","pat","QL"
"broadPeak_7307","pat","QL"
"broadPeak_7317","pat","QL"
"broadPeak_7320","pat","QL"
"broadPeak_7386","pat","QL"
"broadPeak_7388","pat","QL"
"broadPeak_7398","pat","QL"
"broadPeak_7402","pat","QL"
"broadPeak_7446","pat","QL"
"broadPeak_7456","pat","QL"
"broadPeak_7465","pat","QL"
"broadPeak_7500","pat","QL"
"broadPeak_7509","pat","QL"
"broadPeak_7537","pat","QL"
"broadPeak_7544","pat","QL"
"broadPeak_7547","pat","QL"
"broadPeak_7599","pat","QL"
"broadPeak_7600","pat","QL"
"broadPeak_7619","pat","QL"
"broadPeak_7626","pat","QL"
"broadPeak_7635","pat","QL"
"broadPeak_7654","pat","QL"
"broadPeak_7672","pat","QL"
"broadPeak_7704","pat","QL"
"broadPeak_7719","pat","QL"
"broadPeak_7746","pat","QL"
"broadPeak_7889","pat","QL"
"broadPeak_8129","pat","QL"
"broadPeak_8524","pat","QL"
"broadPeak_8529","pat","QL"
"broadPeak_8536","pat","QL"
"broadPeak_8548","pat","QL"
"broadPeak_8599","pat","QL"
"broadPeak_8629","pat","QL"
"broadPeak_8662","pat","QL"
"broadPeak_8798","pat","QL"
"broadPeak_8807","pat","QL"
"broadPeak_8917","pat","QL"
"broadPeak_9131","pat","QL"
"broadPeak_9133","pat","QL"
"broadPeak_9301","pat","QL"
"broadPeak_9328","pat","QL"
"broadPeak_9738","pat","QL"
"broadPeak_9834","pat","QL"
"broadPeak_9923","pat","QL"
"broadPeak_9928","pat","QL"
"broadPeak_9932","pat","QL"
"broadPeak_9936","pat","QL"
"broadPeak_9939","pat","QL"
"broadPeak_9940","pat","QL"
"broadPeak_9942","pat","QL"
"broadPeak_9943","pat","QL"
"broadPeak_9945","pat","QL"
"broadPeak_9946","pat","QL"
"broadPeak_10044","pat","QL"
"broadPeak_10045","pat","QL"
"broadPeak_10046","pat","QL"
"broadPeak_10094","pat","QL"
"broadPeak_10095","pat","QL"
"broadPeak_10362","pat","QL"
"broadPeak_10453","pat","QL"
"broadPeak_10469","pat","QL"
"broadPeak_10787","pat","QL"
"broadPeak_10791","pat","QL"
"broadPeak_10816","pat","QL"
"broadPeak_10834","pat","QL"
"broadPeak_10843","pat","QL"
"broadPeak_10902","pat","QL"
"broadPeak_10937","pat","QL"
"broadPeak_11090","pat","QL"
"broadPeak_11092","pat","QL"
"broadPeak_11093","pat","QL"
"broadPeak_11100","pat","QL"
"broadPeak_11233","pat","QL"
"broadPeak_11256","pat","QL"
"broadPeak_11342","pat","QL"
"broadPeak_11374","pat","QL"
"broadPeak_11377","pat","QL"
"broadPeak_11551","pat","QL"
"broadPeak_11559","pat","QL"
"broadPeak_11611","pat","QL"
"broadPeak_11618","pat","QL"
"broadPeak_11647","pat","QL"
"broadPeak_11664","pat","QL"
"broadPeak_11667","pat","QL"
"broadPeak_11765","pat","QL"
"broadPeak_11891","pat","QL"
"broadPeak_11927","pat","QL"
"broadPeak_11940","pat","QL"
"broadPeak_11969","pat","QL"
"broadPeak_12459","pat","QL"
"broadPeak_12472","pat","QL"
"broadPeak_12510","pat","QL"
"broadPeak_12597","pat","QL"
"broadPeak_12618","pat","QL"
"broadPeak_12632","pat","QL"
"broadPeak_12836","pat","QL"
"broadPeak_12846","pat","QL"
"broadPeak_12942","pat","QL"
"broadPeak_13033","pat","QL"
"broadPeak_13151","pat","QL"
"broadPeak_13155","pat","QL"
"broadPeak_13158","pat","QL"
"broadPeak_13226","pat","QL"
"broadPeak_13288","pat","QL"
"broadPeak_13302","pat","QL"
"broadPeak_13320","pat","QL"
"broadPeak_13338","pat","QL"
"broadPeak_13361","pat","QL"
"broadPeak_13416","pat","QL"
"broadPeak_13446","pat","QL"
"broadPeak_13469","pat","QL"
"broadPeak_13471","pat","QL"
"broadPeak_13473","pat","QL"
"broadPeak_13574","pat","QL"
"broadPeak_13580","pat","QL"
"broadPeak_13667","pat","QL"
"broadPeak_13694","pat","QL"
"broadPeak_13704","pat","QL"
"broadPeak_13772","pat","QL"
"broadPeak_13775","pat","QL"
"broadPeak_13779","pat","QL"
"broadPeak_13787","pat","QL"
"broadPeak_13795","pat","QL"
"broadPeak_13835","pat","QL"
"broadPeak_13909","pat","QL"
"broadPeak_13913","pat","QL"
"broadPeak_13945","pat","QL"
"broadPeak_14019","pat","QL"
"broadPeak_14021","pat","QL"
"broadPeak_14030","pat","QL"
"broadPeak_14153","pat","QL"
"broadPeak_14312","pat","QL"
"broadPeak_14391","pat","QL"
"broadPeak_14504","pat","QL"
"broadPeak_14548","pat","QL"
"broadPeak_14579","pat","QL"
"broadPeak_14638","pat","QL"
"broadPeak_14645","pat","QL"
"broadPeak_14830","pat","QL"
"broadPeak_14835","pat","QL"
"broadPeak_14951","pat","QL"
"broadPeak_14965","pat","QL"
"broadPeak_14973","pat","QL"
"broadPeak_15019","pat","QL"
"broadPeak_15034","pat","QL"
"broadPeak_15126","pat","QL"
"broadPeak_15127","pat","QL"
"broadPeak_15162","pat","QL"
"broadPeak_15163","pat","QL"
"broadPeak_15166","pat","QL"
"broadPeak_15170","pat","QL"
"broadPeak_15174","pat","QL"
"broadPeak_15196","pat","QL"
"broadPeak_15232","pat","QL"
"broadPeak_15244","pat","QL"
"broadPeak_15265","pat","QL"
"broadPeak_15271","pat","QL"
"broadPeak_15275","pat","QL"
"broadPeak_15280","pat","QL"
"broadPeak_15292","pat","QL"
"broadPeak_15339","pat","QL"
"broadPeak_15344","pat","QL"
"broadPeak_15399","pat","QL"
"broadPeak_15638","pat","QL"
"broadPeak_15647","pat","QL"
"broadPeak_15791","pat","QL"
"broadPeak_15828","pat","QL"
"broadPeak_15947","pat","QL"
"broadPeak_16278","pat","QL"
"broadPeak_16283","pat","QL"
"broadPeak_16321","pat","QL"
"broadPeak_16347","pat","QL"
"broadPeak_16405","pat","QL"
"broadPeak_16429","pat","QL"
"broadPeak_16469","pat","QL"
"broadPeak_16536","pat","QL"
"broadPeak_16554","pat","QL"
"broadPeak_16572","pat","QL"
"broadPeak_16574","pat","QL"
"broadPeak_16645","pat","QL"
"broadPeak_16698","pat","QL"
"broadPeak_16707","pat","QL"
"broadPeak_16716","pat","QL"
"broadPeak_16923","pat","QL"
"broadPeak_16936","pat","QL"
"broadPeak_16937","pat","QL"
"broadPeak_16943","pat","QL"
"broadPeak_17217","pat","QL"
"broadPeak_17231","pat","QL"
"broadPeak_17233","pat","QL"
"broadPeak_17236","pat","QL"
"broadPeak_17237","pat","QL"
"broadPeak_17240","pat","QL"
"broadPeak_17245","pat","QL"
"broadPeak_17265","pat","QL"
"broadPeak_17282","pat","QL"
"broadPeak_17292","pat","QL"
"broadPeak_17303","pat","QL"
"broadPeak_17339","pat","QL"
"broadPeak_17386","pat","QL"
"broadPeak_17500","pat","QL"
"broadPeak_17516","pat","QL"
"broadPeak_17777","pat","QL"
"broadPeak_18151","pat","QL"
"broadPeak_18554","pat","QL"
"broadPeak_18567","pat","QL"
"broadPeak_18584","pat","QL"
"broadPeak_18611","pat","QL"
"broadPeak_18619","pat","QL"
"broadPeak_18774","pat","QL"
"broadPeak_18839","pat","QL"
"broadPeak_18909","pat","QL"
"broadPeak_18910","pat","QL"
"broadPeak_18917","pat","QL"
"broadPeak_18978","pat","QL"
"broadPeak_18983","pat","QL"
"broadPeak_19157","pat","QL"
"broadPeak_19166","pat","QL"
"broadPeak_19245","pat","QL"
"broadPeak_19434","pat","QL"
"broadPeak_19677","pat","QL"
"broadPeak_19703","pat","QL"
"broadPeak_19901","pat","QL"
"broadPeak_19906","pat","QL"
"broadPeak_19968","pat","QL"
"broadPeak_20545","pat","QL"
"broadPeak_20551","pat","QL"
"broadPeak_20556","pat","QL"
"broadPeak_20557","pat","QL"
"broadPeak_20559","pat","QL"
"broadPeak_20564","pat","QL"
"broadPeak_20565","pat","QL"
"broadPeak_20597","pat","QL"
"broadPeak_20718","pat","QL"
"broadPeak_20732","pat","QL"
"broadPeak_20776","pat","QL"
"broadPeak_21130","pat","QL"
"broadPeak_21185","pat","QL"
"broadPeak_21197","pat","QL"
"broadPeak_21198","pat","QL"
"broadPeak_21295","pat","QL"
"broadPeak_21365","pat","QL"
"broadPeak_21627","pat","QL"
"broadPeak_21632","pat","QL"
"broadPeak_21663","pat","QL"
"broadPeak_21703","pat","QL"
"broadPeak_21847","pat","QL"
"broadPeak_21848","pat","QL"
"broadPeak_21863","pat","QL"
"broadPeak_21865","pat","QL"
"broadPeak_21868","pat","QL"
"broadPeak_21870","pat","QL"
"broadPeak_21871","pat","QL"
"broadPeak_21882","pat","QL"
"broadPeak_21884","pat","QL"
"broadPeak_21890","pat","QL"
"broadPeak_21900","pat","QL"
"broadPeak_21904","pat","QL"
"broadPeak_21907","pat","QL"
"broadPeak_21911","pat","QL"
"broadPeak_21936","pat","QL"
"broadPeak_21946","pat","QL"
"broadPeak_21994","pat","QL"
"broadPeak_21996","pat","QL"
"broadPeak_21999","pat","QL"
"broadPeak_22010","pat","QL"
"broadPeak_22021","pat","QL"
"broadPeak_22049","pat","QL"
"broadPeak_22063","pat","QL"
"broadPeak_22086","pat","QL"
"broadPeak_22088","pat","QL"
"broadPeak_22115","pat","QL"
"broadPeak_22122","pat","QL"
"broadPeak_22126","pat","QL"
"broadPeak_22132","pat","QL"
"broadPeak_22134","pat","QL"
"broadPeak_22174","pat","QL"
"broadPeak_22179","pat","QL"
"broadPeak_22182","pat","QL"
"broadPeak_22185","pat","QL"
"broadPeak_22186","pat","QL"
"broadPeak_22191","pat","QL"
"broadPeak_22197","pat","QL"
"broadPeak_22417","pat","QL"
"broadPeak_22484","pat","QL"
"broadPeak_22684","pat","QL"
"broadPeak_22729","pat","QL"
"broadPeak_22956","pat","QL"
"broadPeak_22975","pat","QL"
"broadPeak_23061","pat","QL"
"broadPeak_23062","pat","QL"
"broadPeak_23063","pat","QL"
"broadPeak_23076","pat","QL"
"broadPeak_23136","pat","QL"
"broadPeak_23436","pat","QL"
"broadPeak_23438","pat","QL"
"broadPeak_23450","pat","QL"
"broadPeak_23452","pat","QL"
"broadPeak_23458","pat","QL"
"broadPeak_23460","pat","QL"
"broadPeak_23483","pat","QL"
"broadPeak_23768","pat","QL"
"broadPeak_23820","pat","QL"
"broadPeak_23822","pat","QL"
"broadPeak_24068","pat","QL"
"broadPeak_24135","pat","QL"
"broadPeak_24145","pat","QL"
"broadPeak_24147","pat","QL"
"broadPeak_24160","pat","QL"
"broadPeak_24202","pat","QL"
"broadPeak_24318","pat","QL"
"broadPeak_24333","pat","QL"
"broadPeak_24350","pat","QL"
"broadPeak_24353","pat","QL"
"broadPeak_24371","pat","QL"
"broadPeak_24380","pat","QL"
"broadPeak_24443","pat","QL"
"broadPeak_24454","pat","QL"
"broadPeak_24494","pat","QL"
"broadPeak_24535","pat","QL"
"broadPeak_24684","pat","QL"
"broadPeak_24687","pat","QL"
"broadPeak_24691","pat","QL"
"broadPeak_24819","pat","QL"
"broadPeak_24826","pat","QL"
"broadPeak_24901","pat","QL"
"broadPeak_24994","pat","QL"
"broadPeak_25094","pat","QL"
"broadPeak_25313","pat","QL"
"broadPeak_25318","pat","QL"
"broadPeak_25375","pat","QL"
"broadPeak_25377","pat","QL"
"broadPeak_25453","pat","QL"
"broadPeak_25469","pat","QL"
"broadPeak_25707","pat","QL"
"broadPeak_25728","pat","QL"
"broadPeak_25751","pat","QL"
"broadPeak_25812","pat","QL"
"broadPeak_25813","pat","QL"
"broadPeak_25827","pat","QL"
"broadPeak_25829","pat","QL"
"broadPeak_25887","pat","QL"
"broadPeak_25898","pat","QL"
"broadPeak_25926","pat","QL"
"broadPeak_25941","pat","QL"
"broadPeak_25945","pat","QL"
"broadPeak_26017","pat","QL"
"broadPeak_26034","pat","QL"
"broadPeak_26036","pat","QL"
"broadPeak_26058","pat","QL"
"broadPeak_26063","pat","QL"
"broadPeak_26070","pat","QL"
"broadPeak_26306","pat","QL"
"broadPeak_26320","pat","QL"
"broadPeak_26845","pat","QL"
"broadPeak_26943","pat","QL"
"broadPeak_26992","pat","QL"
"broadPeak_27177","pat","QL"
"broadPeak_27183","pat","QL"
"broadPeak_27185","pat","QL"
"broadPeak_27264","pat","QL"
"broadPeak_27281","pat","QL"
"broadPeak_27327","pat","QL"
"broadPeak_27364","pat","QL"
"broadPeak_27484","pat","QL"
"broadPeak_27485","pat","QL"
"broadPeak_27791","pat","QL"
"broadPeak_28008","pat","QL"
"broadPeak_28083","pat","QL"
"broadPeak_28114","pat","QL"
"broadPeak_28191","pat","QL"
"broadPeak_28211","pat","QL"
"broadPeak_28232","pat","QL"
"broadPeak_28350","pat","QL"
"broadPeak_28486","pat","QL"
"broadPeak_28529","pat","QL"
"broadPeak_28554","pat","QL"
"broadPeak_28564","pat","QL"
"broadPeak_28712","pat","QL"
"broadPeak_28716","pat","QL"
"broadPeak_28733","pat","QL"
"broadPeak_28877","pat","QL"
"broadPeak_28880","pat","QL"
"broadPeak_28883","pat","QL"
"broadPeak_29033","pat","QL"
"broadPeak_29155","pat","QL"
"broadPeak_29164","pat","QL"
"broadPeak_29168","pat","QL"
"broadPeak_29173","pat","QL"
"broadPeak_29197","pat","QL"
"broadPeak_29200","pat","QL"
"broadPeak_29216","pat","QL"
"broadPeak_29266","pat","QL"
"broadPeak_29825","pat","QL"
"broadPeak_30629","pat","QL"
"broadPeak_30633","pat","QL"
"broadPeak_30650","pat","QL"
"broadPeak_30687","pat","QL"
"broadPeak_30689","pat","QL"
"broadPeak_30948","pat","QL"
"broadPeak_31018","pat","QL"
"broadPeak_31026","pat","QL"
"broadPeak_31028","pat","QL"
"broadPeak_31030","pat","QL"
"narrowPeak_18633","pat","QL"
"narrowPeak_18648","pat","QL"
"narrowPeak_18651","pat","QL"
"broadPeak_31067","pat","QL"
"broadPeak_31076","pat","QL"
"broadPeak_31261","pat","QL"
"broadPeak_31423","pat","QL"
"broadPeak_31605","pat","QL"
"narrowPeak_18962","pat","QL"
"narrowPeak_19000","pat","QL"
"broadPeak_31630","pat","QL"
"broadPeak_31642","pat","QL"
"narrowPeak_19017","pat","QL"
"broadPeak_31649","pat","QL"
"broadPeak_31660","pat","QL"
"broadPeak_31674","pat","QL"
"broadPeak_31698","pat","QL"
"broadPeak_31731","pat","QL"
"broadPeak_31742","pat","QL"
"broadPeak_31873","pat","QL"
"broadPeak_31993","pat","QL"
"broadPeak_32054","pat","QL"
"broadPeak_32089","pat","QL"
"broadPeak_32137","pat","QL"
"broadPeak_32200","pat","QL"
"narrowPeak_19245","pat","QL"
"broadPeak_32240","pat","QL"
"broadPeak_32243","pat","QL"
"narrowPeak_19303","pat","QL"
"broadPeak_32265","pat","QL"
"broadPeak_32267","pat","QL"
"broadPeak_32275","pat","QL"
"narrowPeak_19377","pat","QL"
"narrowPeak_19395","pat","QL"
"broadPeak_32391","pat","QL"
"broadPeak_32438","pat","QL"
"broadPeak_32522","pat","QL"
"broadPeak_32531","pat","QL"
"broadPeak_32580","pat","QL"
"broadPeak_32615","pat","QL"
"broadPeak_32711","pat","QL"
"narrowPeak_19585","pat","QL"
"broadPeak_32718","pat","QL"
"broadPeak_33050","pat","QL"
"broadPeak_33058","pat","QL"
"broadPeak_33071","pat","QL"
"broadPeak_33098","pat","QL"
"broadPeak_33116","pat","QL"
"broadPeak_33193","pat","QL"
"broadPeak_33197","pat","QL"
"broadPeak_33243","pat","QL"
"narrowPeak_19859","pat","QL"
"broadPeak_33296","pat","QL"
"broadPeak_33310","pat","QL"
"narrowPeak_19886","pat","QL"
"broadPeak_33338","pat","QL"
"broadPeak_33389","pat","QL"
"broadPeak_33390","pat","QL"
"broadPeak_33391","pat","QL"
"narrowPeak_19916","pat","QL"
"narrowPeak_19932","pat","QL"
"broadPeak_33426","pat","QL"
"broadPeak_33492","pat","QL"
"broadPeak_33510","pat","QL"
"narrowPeak_19984","pat","QL"
"broadPeak_33532","pat","QL"
"narrowPeak_19997","pat","QL"
"broadPeak_33540","pat","QL"
"narrowPeak_20003","pat","QL"
"broadPeak_33546","pat","QL"
"broadPeak_33549","pat","QL"
"broadPeak_33560","pat","QL"
"broadPeak_33563","pat","QL"
"narrowPeak_20028","pat","QL"
"narrowPeak_20065","pat","QL"
"broadPeak_33610","pat","QL"
"broadPeak_33643","pat","QL"
"broadPeak_33675","pat","QL"
"broadPeak_33700","pat","QL"
"narrowPeak_20114","pat","QL"
"broadPeak_33701","pat","QL"
"narrowPeak_20115","pat","QL"
"broadPeak_33758","pat","QL"
"narrowPeak_20140","pat","QL"
"broadPeak_33759","pat","QL"
"narrowPeak_20263","pat","QL"
"narrowPeak_20269","pat","QL"
"broadPeak_33964","pat","QL"
"narrowPeak_20270","pat","QL"
"broadPeak_33966","pat","QL"
"broadPeak_33967","pat","QL"
"broadPeak_33970","pat","QL"
"broadPeak_33974","pat","QL"
"broadPeak_34206","pat","QL"
"broadPeak_34251","pat","QL"
"broadPeak_34261","pat","QL"
"narrowPeak_20391","pat","QL"
"broadPeak_34417","pat","QL"
"narrowPeak_20430","pat","QL"
"broadPeak_34460","pat","QL"
"broadPeak_34478","pat","QL"
"narrowPeak_20469","pat","QL"
"broadPeak_34533","pat","QL"
"broadPeak_34577","pat","QL"
"broadPeak_34586","pat","QL"
"broadPeak_34596","pat","QL"
"narrowPeak_20515","pat","QL"
"broadPeak_34666","pat","QL"
"broadPeak_34711","pat","QL"
"narrowPeak_20584","pat","QL"
"broadPeak_34838","pat","QL"
"broadPeak_34969","pat","QL"
"broadPeak_34974","pat","QL"
"broadPeak_35059","pat","QL"
"broadPeak_35125","pat","QL"
"broadPeak_35342","pat","QL"
"narrowPeak_20797","pat","QL"
"broadPeak_35399","pat","QL"
"narrowPeak_20821","pat","QL"
"broadPeak_35413","pat","QL"
"narrowPeak_20865","pat","QL"
"broadPeak_35478","pat","QL"
"broadPeak_35519","pat","QL"
"broadPeak_35547","pat","QL"
"broadPeak_35567","pat","QL"
"broadPeak_35580","pat","QL"
"narrowPeak_20892","pat","QL"
"narrowPeak_20919","pat","QL"
"broadPeak_35784","pat","QL"
"broadPeak_35787","pat","QL"
"broadPeak_35800","pat","QL"
"broadPeak_35865","pat","QL"
"broadPeak_35891","pat","QL"
"narrowPeak_20993","pat","QL"
"broadPeak_35954","pat","QL"
"broadPeak_35955","pat","QL"
"narrowPeak_21042","pat","QL"
"broadPeak_36455","pat","QL"
"broadPeak_36735","pat","QL"
"broadPeak_36747","pat","QL"
"broadPeak_36754","pat","QL"
"broadPeak_36768","pat","QL"
"broadPeak_36966","pat","QL"
"broadPeak_37207","pat","QL"
"broadPeak_37563","pat","QL"
"broadPeak_37625","pat","QL"
"narrowPeak_21603","pat","QL"
"broadPeak_37654","pat","QL"
"broadPeak_37659","pat","QL"
"broadPeak_37677","pat","QL"
"broadPeak_37691","pat","QL"
"broadPeak_37793","pat","QL"
"broadPeak_37839","pat","QL"
"broadPeak_37875","pat","QL"
"broadPeak_37931","pat","QL"
"broadPeak_37939","pat","QL"
"narrowPeak_21733","pat","QL"
"broadPeak_37950","pat","QL"
"narrowPeak_21755","pat","QL"
"broadPeak_37981","pat","QL"
"broadPeak_38002","pat","QL"
"broadPeak_38003","pat","QL"
"broadPeak_38004","pat","QL"
"broadPeak_38045","pat","QL"
"broadPeak_38048","pat","QL"
"broadPeak_38101","pat","QL"
"broadPeak_38214","pat","QL"
"broadPeak_38227","pat","QL"
"broadPeak_38228","pat","QL"
"narrowPeak_21986","pat","QL"
"broadPeak_38259","pat","QL"
"broadPeak_38304","pat","QL"
"broadPeak_38386","pat","QL"
"narrowPeak_22140","pat","QL"
"broadPeak_38471","pat","QL"
"broadPeak_38487","pat","QL"
"narrowPeak_22211","pat","QL"
"broadPeak_38605","pat","QL"
"broadPeak_38639","pat","QL"
"broadPeak_38655","pat","QL"
"broadPeak_38752","pat","QL"
"broadPeak_38788","pat","QL"
"broadPeak_38799","pat","QL"
"broadPeak_38821","pat","QL"
"broadPeak_38878","pat","QL"
"broadPeak_38894","pat","QL"
"broadPeak_38897","pat","QL"
"narrowPeak_22437","pat","QL"
"narrowPeak_22443","pat","QL"
"broadPeak_38978","pat","QL"
"broadPeak_38987","pat","QL"
"broadPeak_39010","pat","QL"
"narrowPeak_22460","pat","QL"
"broadPeak_39012","pat","QL"
"broadPeak_39035","pat","QL"
"narrowPeak_22475","pat","QL"
"broadPeak_39103","pat","QL"
"broadPeak_39113","pat","QL"
"broadPeak_39153","pat","QL"
"narrowPeak_22564","pat","QL"
"narrowPeak_22567","pat","QL"
"broadPeak_39162","pat","QL"
"broadPeak_39211","pat","QL"
"broadPeak_39231","pat","QL"
"broadPeak_39241","pat","QL"
"broadPeak_39244","pat","QL"
"broadPeak_39245","pat","QL"
"broadPeak_39252","pat","QL"
"broadPeak_39253","pat","QL"
"broadPeak_39260","pat","QL"
"broadPeak_39269","pat","QL"
"narrowPeak_22622","pat","QL"
"broadPeak_39273","pat","QL"
"broadPeak_39277","pat","QL"
"broadPeak_39278","pat","QL"
"broadPeak_39351","pat","QL"
"narrowPeak_22761","pat","QL"
"narrowPeak_22790","pat","QL"
"broadPeak_39587","pat","QL"
"broadPeak_39598","pat","QL"
"narrowPeak_22808","pat","QL"
"narrowPeak_22827","pat","QL"
"narrowPeak_22880","pat","QL"
"broadPeak_39745","pat","QL"
"narrowPeak_22928","pat","QL"
"broadPeak_39797","pat","QL"
"narrowPeak_22978","pat","QL"
"broadPeak_39850","pat","QL"
"broadPeak_39864","pat","QL"
"narrowPeak_23074","pat","QL"
"broadPeak_39969","pat","QL"
"broadPeak_40024","pat","QL"
"broadPeak_40051","pat","QL"
"broadPeak_40085","pat","QL"
"narrowPeak_23206","pat","QL"
"broadPeak_40330","pat","QL"
"broadPeak_40334","pat","QL"
"broadPeak_40346","pat","QL"
"broadPeak_40376","pat","QL"
"broadPeak_40522","pat","QL"
"broadPeak_40543","pat","QL"
"broadPeak_40775","pat","QL"
"broadPeak_40789","pat","QL"
"broadPeak_40802","pat","QL"
"broadPeak_40893","pat","QL"
"broadPeak_40906","pat","QL"
"broadPeak_40914","pat","QL"
"narrowPeak_23596","pat","QL"
"broadPeak_40963","pat","QL"
"broadPeak_40969","pat","QL"
"broadPeak_41006","pat","QL"
"broadPeak_41010","pat","QL"
"broadPeak_41181","pat","QL"
"narrowPeak_23916","pat","QL"
"broadPeak_41294","pat","QL"
"broadPeak_41316","pat","QL"
"narrowPeak_24191","pat","QL"
"narrowPeak_24223","pat","QL"
"broadPeak_41512","pat","QL"
"broadPeak_41513","pat","QL"
"broadPeak_41514","pat","QL"
"broadPeak_41520","pat","QL"
"narrowPeak_24550","pat","QL"
"broadPeak_41588","pat","QL"
"broadPeak_41591","pat","QL"
"broadPeak_41605","pat","QL"
"broadPeak_41613","pat","QL"
"broadPeak_41649","pat","QL"
"broadPeak_41732","pat","QL"
"broadPeak_41909","pat","QL"
"broadPeak_41950","pat","QL"
"broadPeak_42018","pat","QL"
"broadPeak_42023","pat","QL"
"narrowPeak_24750","pat","QL"
"broadPeak_42024","pat","QL"
"broadPeak_42036","pat","QL"
"narrowPeak_24766","pat","QL"
"broadPeak_42092","pat","QL"
"broadPeak_42132","pat","QL"
"narrowPeak_24871","pat","QL"
"broadPeak_42223","pat","QL"
"narrowPeak_24879","pat","QL"
"broadPeak_42267","pat","QL"
"broadPeak_42304","pat","QL"
"broadPeak_42317","pat","QL"
"narrowPeak_25112","pat","QL"
"narrowPeak_25114","pat","QL"
"broadPeak_42625","pat","QL"
"broadPeak_42632","pat","QL"
"broadPeak_42711","pat","QL"
"narrowPeak_25153","pat","QL"
"broadPeak_42712","pat","QL"
"narrowPeak_25276","pat","QL"
"narrowPeak_25279","pat","QL"
"broadPeak_42910","pat","QL"
"broadPeak_42916","pat","QL"
"broadPeak_42928","pat","QL"
"broadPeak_42929","pat","QL"
"broadPeak_42935","pat","QL"
"broadPeak_42997","pat","QL"
"broadPeak_43052","pat","QL"
"broadPeak_43079","pat","QL"
"narrowPeak_25336","pat","QL"
"broadPeak_43173","pat","QL"
"narrowPeak_25371","pat","QL"
"broadPeak_43174","pat","QL"
"narrowPeak_25374","pat","QL"
"narrowPeak_25388","pat","QL"
"broadPeak_43775","pat","QL"
"narrowPeak_25627","pat","QL"
"narrowPeak_25660","pat","QL"
"broadPeak_43973","pat","QL"
"broadPeak_43978","pat","QL"
"broadPeak_43982","pat","QL"
"broadPeak_44016","pat","QL"
"broadPeak_44090","pat","QL"
"broadPeak_44103","pat","QL"
"broadPeak_44227","pat","QL"
"narrowPeak_25795","pat","QL"
"broadPeak_44236","pat","QL"
"broadPeak_44246","pat","QL"
"broadPeak_44324","pat","QL"
"narrowPeak_25838","pat","QL"
"narrowPeak_25861","pat","QL"
"broadPeak_44495","pat","QL"
"narrowPeak_25897","pat","QL"
"broadPeak_44513","pat","QL"
"broadPeak_44518","pat","QL"
"narrowPeak_25904","pat","QL"
"broadPeak_44525","pat","QL"
"narrowPeak_25914","pat","QL"
"broadPeak_44638","pat","QL"
"narrowPeak_25989","pat","QL"
"broadPeak_44744","pat","QL"
"broadPeak_44863","pat","QL"
"broadPeak_44960","pat","QL"
"narrowPeak_26178","pat","QL"
"narrowPeak_26276","pat","QL"
"broadPeak_45121","pat","QL"
"broadPeak_45176","pat","QL"
"broadPeak_45243","pat","QL"
"broadPeak_45276","pat","QL"
"broadPeak_45304","pat","QL"
"broadPeak_45318","pat","QL"
"broadPeak_45323","pat","QL"
"broadPeak_45363","pat","QL"
"broadPeak_45551","pat","QL"
