Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	ame01100:Metabolic pathways	9	16.363636363636363	6.369995065426563E-4	406146, 100577156, 725792, 551533, 551869, 413697, 725899, 408827, 410627	10	919	2905	2.8449401523394995	0.009512504300503877	0.009554992598139845	0.009554992598139845
UP_KW_DOMAIN	KW-0732~Signal	20	36.36363636363637	0.005066178396724314	406146, 102654158, 100577156, 102654795, 410526, 102655889, 409801, 408395, 100578084, 725899, 724243, 725541, 409003, 726478, 724853, 406088, 406090, 100576702, 410452, 100577600	39	1428	4914	1.764705882352941	0.03981801031259302	0.04052942717379451	0.04052942717379451
UP_KW_PTM	KW-1015~Disulfide bond	9	16.363636363636363	0.005140215264686209	406146, 100577156, 410526, 552636, 551869, 725899, 410452, 100577600, 406088	11	306	861	2.302139037433155	0.025438212844848818	0.030841291588117253	0.030841291588117253
INTERPRO	IPR002018:CarbesteraseB	3	5.454545454545454	0.006830575574801473	409801, 408395, 409003	47	24	8818	23.452127659574465	0.5869420514939669	0.440572124574695	0.440572124574695
INTERPRO	IPR029034:Cystine-knot_cytokine	3	5.454545454545454	0.006830575574801473	406146, 725541, 726478	47	24	8818	23.452127659574465	0.5869420514939669	0.440572124574695	0.440572124574695
UP_SEQ_FEATURE	DOMAIN:Carboxylesterase type B	3	5.454545454545454	0.006858065084810138	409801, 408395, 409003	46	23	8241	23.36767485822306	0.2763442009564826	0.18978663292481684	0.18978663292481684
GOTERM_CC_DIRECT	GO:0005576~extracellular region	6	10.909090909090908	0.00730310167249579	406146, 100577156, 406090, 725541, 726478, 406088	34	273	7247	4.684550743374273	0.13635890643812232	0.1460620334499158	0.1460620334499158
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	3	5.454545454545454	0.00807602693297093	406146, 406090, 406088	46	25	8241	21.498260869565218	0.3169001865380189	0.18978663292481684	0.18978663292481684
INTERPRO	IPR002401:Cyt_P450_E_grp-I	3	5.454545454545454	0.02008016969991514	726690, 408453, 408452	47	42	8818	13.401215805471123	0.9269566826837473	0.4570338007297755	0.4570338007297755
INTERPRO	IPR017972:Cyt_P450_CS	3	5.454545454545454	0.02008016969991514	726690, 408453, 408452	47	42	8818	13.401215805471123	0.9269566826837473	0.4570338007297755	0.4570338007297755
INTERPRO	IPR017853:Glycoside_hydrolase_SF	3	5.454545454545454	0.02008016969991514	406146, 100577156, 725899	47	42	8818	13.401215805471123	0.9269566826837473	0.4570338007297755	0.4570338007297755
INTERPRO	IPR001128:Cyt_P450	3	5.454545454545454	0.024800283760530457	726690, 408453, 408452	47	47	8818	11.97555454956994	0.9608194935829125	0.4570338007297755	0.4570338007297755
INTERPRO	IPR036396:Cyt_P450_sf	3	5.454545454545454	0.024800283760530457	726690, 408453, 408452	47	47	8818	11.97555454956994	0.9608194935829125	0.4570338007297755	0.4570338007297755
GOTERM_CC_DIRECT	GO:0016020~membrane	16	29.09090909090909	0.03434809130493599	406146, 410448, 725460, 725462, 410498, 726260, 726690, 724243, 408453, 725108, 724853, 551869, 412883, 100576458, 410452, 410683	34	2115	7247	1.6124600194687804	0.5029362808163231	0.3434809130493599	0.3434809130493599
GOTERM_MF_DIRECT	GO:0004497~monooxygenase activity	3	5.454545454545454	0.034596550005299986	726690, 408453, 408452	41	51	6938	9.954088952654232	0.8655984584113604	0.9860016751510496	0.9860016751510496
GOTERM_MF_DIRECT	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	3	5.454545454545454	0.034596550005299986	726690, 408453, 408452	41	51	6938	9.954088952654232	0.8655984584113604	0.9860016751510496	0.9860016751510496
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	3	5.454545454545454	0.045147060783384485	406146, 100577156, 725899	32	71	6458	8.527288732394366	0.9281577560699279	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0503~Monooxygenase	3	5.454545454545454	0.046580931851873175	726690, 408453, 408452	23	50	3151	8.22	0.7241560244015359	0.9496444363023284	0.9496444363023284
INTERPRO	IPR019826:Carboxylesterase_B_AS	2	3.6363636363636362	0.07551306169909956	409801, 408395	47	15	8818	25.01560283687943	0.9999600790778777	1.0	1.0
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	3	5.454545454545454	0.07897838882076504	726690, 408453, 408452	41	81	6938	6.267389340560072	0.9908086398603645	0.9978141017499995	0.9978141017499995
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	4	7.2727272727272725	0.08071917248483802	406146, 406090, 726478, 406088	27	172	4361	3.7562446167097323	0.5311501048276153	0.7264725523635422	0.7264725523635422
SMART	SM00355:ZnF_C2H2	4	7.2727272727272725	0.08237834528482613	725792, 102654975, 725053, 726302	22	200	4042	3.6745454545454543	0.8615592199150979	1.0	1.0
