Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	COMPBIAS:Polar residues	44	42.30769230769231	7.6030367537059025E-6	726153, 100577332, 726231, 409711, 412801, 726331, 409655, 410685, 725241, 408801, 724195, 724334, 410309, 726597, 724238, 724358, 724137, 408562, 413382, 725936, 413466, 412795, 411288, 100576965, 100578865, 552709, 408677, 410758, 412878, 726101, 410259, 410732, 408877, 409020, 726842, 412916, 725408, 413698, 410780, 412763, 551647, 100576733, 411113, 552619	79	2553	8241	1.7978550922964793	6.460517994509862E-4	6.462581240650017E-4	6.462581240650017E-4
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	17	16.346153846153847	2.938496892555822E-4	102655434, 408645, 412801, 102655367, 410685, 725384, 100577030, 100577181, 406111, 102654906, 551680, 726948, 412795, 412763, 551647, 113219367, 412591	66	691	7247	2.7013770117966933	0.010815127632802901	0.010872438502456542	0.010872438502456542
UP_KW_MOLECULAR_FUNCTION	KW-0807~Transducer	9	8.653846153846153	0.0010711503393281271	102655434, 726331, 102655367, 725384, 100577030, 100577181, 413698, 406111, 412591	34	209	3151	3.990852800450324	0.02015684317897859	0.012501799907167955	0.012501799907167955
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	9	8.653846153846153	0.0013001480951340732	408645, 726331, 413698, 551647, 113219367, 406111, 412591, 102654906, 551680	44	224	4361	3.9822443181818183	0.012925676754215742	0.013001480951340733	0.013001480951340733
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	11	10.576923076923077	0.0013159789375966268	102655434, 102655367, 410685, 725384, 724195, 413698, 551647, 410309, 406111, 412591, 551680	34	327	3151	3.117557114588955	0.024709658702631754	0.012501799907167955	0.012501799907167955
UP_SEQ_FEATURE	REGION:Disordered	56	53.84615384615385	0.0015393655559710093	100577332, 725482, 726331, 409655, 726496, 410685, 725241, 408801, 724195, 724238, 724358, 408562, 412795, 100576965, 100578865, 408677, 412878, 412956, 408715, 410259, 408877, 410732, 107964730, 726842, 412916, 413698, 410780, 412763, 100576733, 411113, 113218567, 726153, 726231, 409711, 100576384, 412801, 100577030, 724334, 410309, 726597, 724137, 413382, 725936, 413466, 411288, 411046, 552709, 410758, 409985, 726101, 409020, 406111, 724319, 725408, 551647, 552619	79	4408	8241	1.3252544280824279	0.12273563156209	0.06542303612876789	0.06542303612876789
UP_KW_MOLECULAR_FUNCTION	KW-0297~G-protein coupled receptor	5	4.807692307692308	0.0030258805083901263	726331, 100577030, 413698, 406111, 412591	34	59	3151	7.85393818544367	0.05595258568986128	0.0191639098864708	0.0191639098864708
GOTERM_BP_DIRECT	GO:0071880~adenylate cyclase-activating adrenergic receptor signaling pathway	3	2.8846153846153846	0.005418535026760375	726331, 413698, 406111	57	13	6458	26.14574898785425	0.39667181326805645	0.2743357912686458	0.2743357912686458
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	4	3.8461538461538463	0.005963821549318387	411113, 724358, 724137, 551680	57	43	6458	10.539371685026518	0.42667118720305297	0.2743357912686458	0.2743357912686458
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	3	2.8846153846153846	0.007983263909749091	551647, 724358, 724137	69	14	6938	21.546583850931675	0.43395763595332904	0.5668117375921855	0.5668117375921855
GOTERM_BP_DIRECT	GO:0050804~modulation of synaptic transmission	3	2.8846153846153846	0.010337843493915453	408645, 724358, 724137	57	18	6458	18.883040935672515	0.6195587302773118	0.3170272004800739	0.3170272004800739
